PortNo,PortfolioName,PeriodEndDateType,PeriodEndDate,AccessionId,Report URL
771174,JPMorgan Dynamic Growth,ANNUAL,30.06.2015,119312515311589,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311589&SequenceNum=1
772979,JPMorgan Access Balanced,ANNUAL,30.06.2015,119312515311589,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311589&SequenceNum=1
772980,JPMorgan Access Growth,ANNUAL,30.06.2015,119312515311589,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311589&SequenceNum=1
773441,JPMorgan US Research Eqty +,ANNUAL,30.06.2015,119312515311589,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311589&SequenceNum=1
144740,JPMorgan Equity Income,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
144870,JPMorgan Mid Cap Gro,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
144800,JPMorgan Large Cap Value,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
144790,JPMorgan Large Cap Growth,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
146540,JPMorgan Small Cap Growth,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
170060,JPMorgan Intrepid MidCap,ANNUAL,30.06.2015,119312515311598,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515311598&SequenceNum=1
218120,MFS Instl Intl Equity,ANNUAL,30.06.2015,119312515306510,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306510&SequenceNum=1
260540,MFS Instl Large Cap Value,ANNUAL,30.06.2015,119312515306510,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306510&SequenceNum=1
145080,Oppenheimer Gold&Spcl Minrl,ANNUAL,30.06.2015,119312515296525,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515296525&SequenceNum=1
244240,Oppenheimer Main St Mid Cap,ANNUAL,30.06.2015,119312515296514,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515296514&SequenceNum=1
100800,Active Assets CA Tax Free MM,ANNUAL,30.06.2015,110465915064053,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064053&SequenceNum=1
100810,Active Assets Govt MM,ANNUAL,30.06.2015,110465915063996,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915063996&SequenceNum=1
100810,Active Assets Govt MM,ANNUAL,30.06.2015,110465915064058,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064058&SequenceNum=1
269730,Active Assets Government,ANNUAL,30.06.2015,110465915064045,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064045&SequenceNum=1
246770,Active Assets Prime,ANNUAL,30.06.2015,110465915064054,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064054&SequenceNum=1
100820,Active Assets Money,ANNUAL,30.06.2015,110465915064047,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064047&SequenceNum=1
100830,Active Assets TxFr MM,ANNUAL,30.06.2015,110465915064049,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=110465915064049&SequenceNum=1
123120,Franklin CA Insrd TxFr Income,ANNUAL,30.06.2015,77347815000012,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=77347815000012&SequenceNum=1
123140,Franklin CA Ultra-Short TxFr Income,ANNUAL,30.06.2015,77347815000012,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=77347815000012&SequenceNum=1
123130,Franklin CA Intmd TxFr,ANNUAL,30.06.2015,77347815000012,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=77347815000012&SequenceNum=1
772262,American Intl Gro & Inc,ANNUAL,30.06.2015,5193115000760,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000760&SequenceNum=1
773497,PIMCO EqS Pathfinder,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
774429,PIMCO EqS Emerg Mkts,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
774430,PIMCO Emerging MultiAsset,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
775638,PIMCO Global Dividend,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
775637,PIMCO Dividend & Income Builder,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
776065,PIMCO EqS Long/Short,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
778088,PIMCO Balanced Income,ANNUAL,30.06.2015,119312515306187,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306187&SequenceNum=1
772978,PIMCO 1-5 Yr US TIPS Index ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
772977,PIMCO 15+ Yr US TIPS Index ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
772976,PIMCO Broad US TIPS Index ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
772973,PIMCO 7-15 Yr US Trsy Idx ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
772972,PIMCO 3-7 Yr US Trsy Idx ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773126,PIMCO 25+ ZeroCpn USTrsy Idx ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773127,PIMCO Enhncd Shrt Mtry Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773131,PIMCO Intrmd MuniBd Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773130,PIMCO ShrtTrm Muni Bd Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773696,PIMCO Invst Grd Corp BdIdx ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
773693,PIMCO 0-5 Yr Hi Yld Corporate Bd Idx ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
774571,PIMCO Glbl Advtg Infl-link Bd Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
775194,PIMCO Total Return Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
775321,PIMCO Foreign Currency Strgy ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
776563,PIMCO Diversified Income Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
776564,PIMCO Low Duration Active ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
772577,PIMCO 1-3yr Treasury ETF,ANNUAL,30.06.2015,119312515306184,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515306184&SequenceNum=1
254790,SPDR MS Technology ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
254770,SPDR S&P 600 Sm Cp Gr ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
254780,SPDR S&P 600 Sm Cp Vl ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
254750,SPDR S&P 500 Growth ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
254760,SPDR S&P 500 Value ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
254740,SPDR Global Dow ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
263550,SPDR Russell 3000 ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
263570,SPDR Dow Jones REIT ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768335,SPDR Russell 1000 ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768336,SPDR Russell Sm Cp Completeness ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768337,SPDR S&P 400 Md Gr ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768338,SPDR S&P 400 Md Cap Vl ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768339,SPDR S&P 600 Sm Cap ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768340,SPDR S&P Bank ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768341,SPDR S&P Capital Markets ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768342,SPDR S&P Insurance ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768343,SPDR S&P Dividend ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768583,SPDR S&P Homebuilders ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
768582,SPDR S&P Biotech ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769067,SPDR S&P Oil&Gas Eqpmt&Svc ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769068,SPDR S&P Oil&Gas Expl&Prod ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769070,SPDR S&P Pharmaceuticals ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769071,SPDR S&P Retail ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769074,SPDR S&P Regional Banking ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769066,SPDR S&P Metals & Mining ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770464,SPDR Barclays 1-3tBill ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770467,SPDR Barclays Intrm Treasury ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770468,SPDR Barclays Lng Trm Treasury ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770469,SPDR Barclays TIPS ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770473,SPDR Barclays Aggr Bnd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770999,SPDR Nuveen Barclays Muni Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770947,SPDR Barclays Intl Treasury ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
771105,SPDR Nuveen Barclays NY Muni Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
771106,SPDR Nuveen Barclays Sht Muni Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
771103,SPDR Nuveen Barclays CA Muni ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
771193,SPDR Barclays HiYld Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770948,SPDR Citi Intl Gvt Infltn Prot ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
772106,SPDR Barclays Mrtg Bckd Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
772107,SPDR Barclays Intrm Corp ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
772108,SPDR Barclays Lng Corp Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
772109,SPDR Barclays Cnvt Sec ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
772331,SPDR Barclays Sht Intl Treasury Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770470,SPDR Barclays Sht Trm Corp Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769063,SPDR S&P HealthCare Equipment ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769072,SPDR S&P Telecom ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769073,SPDR S&P Transportation ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769057,SPDR S&P Aerospace & Defense ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769064,SPDR S&P HealthCare Services ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
769061,SPDR S&P Software & Services ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
770465,SPDR Barclays Sht Trm Treasury Bd ETF,ANNUAL,30.06.2015,95012315009764,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315009764&SequenceNum=1
274080,PIMCO Income Strategy I,ANNUAL,31.07.2015,119312515328958,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328958&SequenceNum=1
765518,PIMCO Income Strategy II,ANNUAL,31.07.2015,119312515328977,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515328977&SequenceNum=1
164160,Short Term TxEx Bond,ANNUAL,31.07.2015,5193115000869,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000869&SequenceNum=1
135920,TxEx Fund MD,ANNUAL,31.07.2015,5193115000865,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000865&SequenceNum=1
165410,TxEx Fund VA,ANNUAL,31.07.2015,5193115000865,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000865&SequenceNum=1
108050,TxEx Fund CA,ANNUAL,31.07.2015,5193115000871,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000871&SequenceNum=1
774654,TxEx Fund NY,ANNUAL,31.07.2015,5193115000872,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000872&SequenceNum=1
103610,American High Income Muni Bond,ANNUAL,31.07.2015,5193115000866,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000866&SequenceNum=1
260750,BlackRock CA Muni Inc,ANNUAL,31.07.2015,119312515334873,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334873&SequenceNum=1
137120,BlackRock Equity Dividend,ANNUAL,31.07.2015,119312515334790,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334790&SequenceNum=1
274480,BlackRock FL Muni 2020 Trm,ANNUAL,31.07.2015,119312515334876,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334876&SequenceNum=1
775317,BlackRock Emerging Mkts Long/Short Eq,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
775317,BlackRock Emerging Mkts Long/Short Eq,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
775317,BlackRock Emerging Mkts Long/Short Eq,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
775317,BlackRock Emerging Mkts Long/Short Eq,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
775315,BlackRock Commodity Strategies,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
775315,BlackRock Commodity Strategies,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
775315,BlackRock Commodity Strategies,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
775315,BlackRock Commodity Strategies,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
775316,BlackRock Global Long/Short Credit,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
775316,BlackRock Global Long/Short Credit,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
775316,BlackRock Global Long/Short Credit,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
775316,BlackRock Global Long/Short Credit,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
776693,BlackRock Short Obligations,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
776693,BlackRock Short Obligations,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
776693,BlackRock Short Obligations,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
776693,BlackRock Short Obligations,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
776694,BlackRock Ultra-Short Obligations,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
776694,BlackRock Ultra-Short Obligations,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
776694,BlackRock Ultra-Short Obligations,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
776694,BlackRock Ultra-Short Obligations,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
776956,BlackRock Global Long/Short Eq,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
776956,BlackRock Global Long/Short Eq,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
776956,BlackRock Global Long/Short Eq,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
776956,BlackRock Global Long/Short Eq,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
776979,BlackRock Multi-Asset RealRtn,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
776979,BlackRock Multi-Asset RealRtn,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
776979,BlackRock Multi-Asset RealRtn,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
776979,BlackRock Multi-Asset RealRtn,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
776987,BlackRock Strategic Risk Allocation,ANNUAL,31.07.2015,119312515334758,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334758&SequenceNum=1
776987,BlackRock Strategic Risk Allocation,ANNUAL,31.07.2015,119312515334789,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334789&SequenceNum=1
776987,BlackRock Strategic Risk Allocation,ANNUAL,31.07.2015,119312515334822,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334822&SequenceNum=1
776987,BlackRock Strategic Risk Allocation,ANNUAL,31.07.2015,119312515334831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334831&SequenceNum=1
771453,BlackRock Multi-Asset Income,ANNUAL,31.07.2015,119312515334815,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334815&SequenceNum=1
771454,BlackRock Global Dividend,ANNUAL,31.07.2015,119312515334815,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334815&SequenceNum=1
273180,BlackRock Muni NY Intrmd,ANNUAL,31.07.2015,119312515334965,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334965&SequenceNum=1
260760,BlackRock Muni Inc Investment,ANNUAL,31.07.2015,119312515334879,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515334879&SequenceNum=1
